image_id,corruption,severity,map,count_error
9e4f8ec60a0d622a02c0e16eedcc0101f88ddefbcec2383946c4572b57a1e43a,limpa,0,0.3827640482275903,20
9facc652efe19f634639585d692a53dd6c2a8e2f0c9baebdfd85b9b41ec58851,limpa,0,0.5342680308197549,6
a3a1b8f9794ef589b71faa9f35fd97ad6761c4488718fbcf766e95e31afa8606,limpa,0,0.5157436073844742,4
a7f6194ddbeaefb1da571226a97785d09ccafc5893ce3c77078d2040bccfcb77,limpa,0,0.15186761486318054,15
a9d884ba0929dac87c2052ce5b15034163685317d7cff45c40b0f7bd9bd4d9e7,limpa,0,0.48563358311034255,4
aa83f5b4fca02ae43a6b9456ab42707b0beabc6e7c5c4e66c0d2572fb80f3615,limpa,0,0.7363636363636363,1
abbfff07379bceb69dba41dad8b0db5eb80cc8baf3d4af87b7ee20b0dac32215,limpa,0,0.5655899752673946,6
ac8169a0debed11560f3f0e246c05ea82d03c66346f1576cc8268554cb3f549f,limpa,0,0.4772321248334612,4
ad9d305cbf193d4250743ead466bdaefe910835d7e352c544e22320e8336f5c1,limpa,0,0.26715924169359817,3
afa272dc01825d4b929b3bfc79a10f68dd3c163c450d858b964d1ce0bc93e131,limpa,0,0.7393939393939395,1
b3b1626f8ad156acb2963d1faa6a368f9378a266c3b90d9321087fdc5b3032b4,limpa,0,0.5584039832952941,5
b67a6e5da8b1cfa5319d94a7d3f8b706725753346c37a4636bf7382e98b3c5df,limpa,0,0.5520386046701835,2
b6d50fa22380ae3a7e8c52c5bc44a254e7b2596fd8927980dbe2c160cb5689b5,limpa,0,0.6744110916677883,1
b82548ab19466b461614e6055aaf49fbc24c03a2d20e65575b680c7c28268807,limpa,0,0.7745633621099903,2
b98681c74842c4058bd2f88b06063731c26a90da083b1ef348e0ec734c58752b,limpa,0,0.8428571428571429,0
be771d6831e3f8f1af4696bc08a582f163735db5baf9906e4729acc6a05e1187,limpa,0,0.19160677857001387,1
c0152b1a260e71f9823d17f4fbb4bf7020d5dce62b4a12b3099c1c8e52a1c43a,limpa,0,0.10962189825031707,13
c169a7782a69ea2f38f64d2739de189e88adbcfd4a829721def8c89ecabe8b71,limpa,0,0.4827217388022687,2
c35e6e3ea39a718e1b7aff66e4cc678efd662f9b5336b74d69c1d6bca7aaf288,limpa,0,0.5485101464666388,6
c3bec1066aae20f48b82975e7e8b684cd67635a8baf211e4d9e3e13bc54c5d06,limpa,0,0.22360720589408953,24
c6216cdc42f61bc345434986db42e2ef9b9741aee3210b7a808e952e319d2305,limpa,0,0.2040451109366522,9
cf26c41245febfe67c2a1682cc4ee8752ee40ae3e49610314f45923b8bf5b08a,limpa,0,0.5225323194349232,3
d1dbc6ee7c44a7027e935d040e496793186b884a1028d0e26284a206c6f5aff0,limpa,0,0.13887787650945543,11
d3ce382f190ee24729bd2e80684c11bef72bc9c733cdbbc19a17d2c1b2e775f7,limpa,0,0.5541666666666666,1
da8ca06ccbb4e2a8718f7c2939ef6cc3a4088981f660842ad885a8273e740d55,limpa,0,0.526081845929548,6
dad607a203483439fcbc2acecd0a39fb5e5a94a32a94348f5c802c79cfeb6e7c,limpa,0,0.671531506166263,4
e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,limpa,0,0.6524687756002547,14
e5a7b8a9924b26b3abf039255a8a3bb00258f4966f68ff3349560b4350af9367,limpa,0,0.44436780143652516,6
ead9464a50a17f74bf1b6471d94ecce8d887cf518c8fedc6c6048eb948bc4e49,limpa,0,0.8628571428571428,0
ed4b8e0d756836be7acb2e2b7799c473b52424e3092a71d3c6d23558e500dc4c,limpa,0,0.5942913180262478,7
f534b43bf37ff946a310a0f08315d76c3fb3394681cf523acef7c0682240072a,limpa,0,0.5723647660818714,3
f728de04267283f0b4daab9a840e7433b2c6034baf195fd526850439c9297687,limpa,0,0.2744166960771018,18
f7eaaf420b5204c4a42577428b7cd897a53ef07b759ccbba3ed30a3548ca5605,limpa,0,0.7986425339366516,0
f81ca7ee25e733ff37240c34c8e3044d9937bb0166e315952ebde3f237ecb86f,limpa,0,0.5011707586058491,2
f8e74d4006dd68c1dbe68df7be905835e00d8ba4916f3b18884509a15fdc0b55,limpa,0,0.3778329576081324,20
fa751ff3a6332c95cb5cb1d28563553914295e9e7d35c4b6bd267241e8a0787c,limpa,0,0.6438522101360494,5
fdda64c47361b0d1a146e5b7b48dc6b7de615ea80b31f01227a3b16469589528,limpa,0,0.3893888475821249,6
003cee89357d9fe13516167fd67b609a164651b21934585648c740d2c3d86dc1,ruido,1,0.5783490290291761,1
0121d6759c5adb290c8e828fc882f37dfaf3663ec885c663859948c154a443ed,ruido,1,0.02962162072638519,1
077f026f4ab0f0bcc0856644d99cbf639e443ec4f067d7b708bc6cecac609424,ruido,1,0.3738961038961039,0
08151b19806eebd58e5acec7e138dbfbb1761f41a1ab9620466584ecc7d5fada,ruido,1,0.0,24
08275a5b1c2dfcd739e8c4888a5ee2d29f83eccfa75185404ced1dc0866ea992,ruido,1,0.007823311700113796,414
0d2bf916cc8de90d02f4cd4c23ea79b227dbc45d845b4124ffea380c92d34c8c,ruido,1,0.0,13
0ea221716cf13710214dcd331a61cea48308c3940df1d28cfc7fd817c83714e1,ruido,1,0.04137414674221955,65
139946af9e2c7ef4f0298e622b831dbef5e5c0cd088eb5bc3382f8df9355443d,ruido,1,0.4028403540903541,1
1631352dbafb8a90f11219fffd3bea368a30bc3bad3bbe0e84e19bd720df4945,ruido,1,0.06727457369405652,14
1ec74a26e772966df764e063f1391109a60d803cff9d15680093641ed691bf72,ruido,1,0.16027651575535365,3
220b37f4ca7cab486d2b71cd87a46ee7411a5aa142799d96ed98015ab5ba538a,ruido,1,0.0,2
24a20f2a529cede5695df2422a3986505b5826bb10b10781d6db2074cf3de7b3,ruido,1,0.01797322702665972,14
2c83c86dd4e5dacc024b55629375567fb8e320a82ef86f541cfe54764040fc25,ruido,1,0.028833752781121203,7
2f929b067a59f88530b6bfa6f6889bc3a38adf88d594895973d1c8b2549fd93d,ruido,1,0.00196078431372549,1
30f65741053db713b3f328d31d3234b6fedbe31df65c1a8ea29be28146cab789,ruido,1,0.0,8
3441821ebea04face181c9e2f4d0d09727c764827ac51b9e7fbadbebabeab225,ruido,1,0.0064516129032258064,24
3477024fd843e46097840360f9cdee24b76bf5c593ed27a9aee7a5728a06aa51,ruido,1,0.013189725013594177,117
34c9f4eb2af8b8f46b1d88b74bde16f4614cd08948c2f1d817eb629afc512e7a,ruido,1,0.33035166240409203,0
35ca5f142a7d7a3e4b59f1a767a31f87cb00d66348226bc64094ee3d1e46531c,ruido,1,0.0013333333333333335,26
37ed50eea5a1e0bade3e6753793b6caeb061cd4c2f365658c257f69cab1f6288,ruido,1,0.0027397260273972603,2
3a22fe593d9606d4f137461dd6802fd3918f9fbf36f4a65292be69670365e2ca,ruido,1,0.0,17
3bf7873f11823f4b64422f49c8248dd95c0d01f9ae9075ae3d233bbb21a3d875,ruido,1,0.40974043584564834,17
3bfa8b3b01fd24a28477f103063d17368a7398b27331e020f3a0ef59bf68c940,ruido,1,0.01923771899587429,2
3ca8181367fc1258a418f7bf5044533c83e02a59c1a96def043295c429c297a8,ruido,1,0.0,3
